YMD,PM2.5,PM10
2024-09-24T02:00:00Z,2.9410333333333334,13.876783333333334
2024-09-24T03:00:00Z,2.8538,14.271749999999999
2024-09-24T03:00:00Z,2.8538,14.271749999999999
2024-09-24T03:00:00Z,2.8538,14.271749999999999
2024-09-24T03:00:00Z,2.8538,14.271749999999999
2024-09-24T04:00:00Z,2.870616666666667,15.67105
2024-09-24T04:00:00Z,2.870616666666667,15.67105
2024-09-24T04:00:00Z,2.870616666666667,15.67105
2024-09-24T04:00:00Z,2.870616666666667,15.67105
2024-09-24T05:00:00Z,2.5771,14.283566666666667
2024-09-24T05:00:00Z,2.5771,14.283566666666667
2024-09-24T05:00:00Z,2.5771,14.283566666666667
2024-09-24T05:00:00Z,2.5771,14.283566666666667
2024-09-24T05:00:00Z,2.5771,14.283566666666667
2024-09-24T06:00:00Z,2.581166666666667,12.856083333333334
2024-09-24T06:00:00Z,2.581166666666667,12.856083333333334
2024-09-24T07:00:00Z,2.5091833333333335,14.601316666666667
2024-09-24T07:00:00Z,2.5091833333333335,14.601316666666667
2024-09-24T07:00:00Z,2.5091833333333335,14.601316666666667
2024-09-24T07:00:00Z,2.5091833333333335,14.601316666666667
2024-09-24T08:00:00Z,2.5012666666666665,12.583016666666667
2024-09-24T08:00:00Z,2.5012666666666665,12.583016666666667
2024-09-24T08:00:00Z,2.5012666666666665,12.583016666666667
2024-09-24T08:00:00Z,2.5012666666666665,12.583016666666667
2024-09-24T09:00:00Z,2.3066,13.959133333333334
2024-09-24T09:00:00Z,2.3066,13.959133333333334
2024-09-24T09:00:00Z,2.3066,13.959133333333334
2024-09-24T09:00:00Z,2.3066,13.959133333333334
2024-09-24T09:00:00Z,2.3066,13.959133333333334
2024-09-24T10:00:00Z,2.2749333333333333,13.778366666666667
2024-09-24T10:00:00Z,2.2749333333333333,13.778366666666667
2024-09-24T10:00:00Z,2.2749333333333333,13.778366666666667
2024-09-24T11:00:00Z,1.9808999999999999,9.9674
2024-09-24T11:00:00Z,1.9808999999999999,9.9674
2024-09-24T11:00:00Z,1.9808999999999999,9.9674
2024-09-24T11:00:00Z,1.9808999999999999,9.9674
2024-09-24T11:00:00Z,1.9808999999999999,9.9674
2024-09-24T12:00:00Z,1.6924000000000001,7.5944666666666665
2024-09-24T12:00:00Z,1.6924000000000001,7.5944666666666665
2024-09-24T12:00:00Z,1.6924000000000001,7.5944666666666665
2024-09-24T13:00:00Z,1.7916333333333334,8.587883333333334
2024-09-24T13:00:00Z,1.7916333333333334,8.587883333333334
2024-09-24T13:00:00Z,1.7916333333333334,8.587883333333334
2024-09-24T13:00:00Z,1.7916333333333334,8.587883333333334
2024-09-24T13:00:00Z,1.7916333333333334,8.587883333333334
2024-09-24T13:00:00Z,1.7916333333333334,8.587883333333334
2024-09-24T14:00:00Z,1.8352833333333334,9.671283333333333
2024-09-24T14:00:00Z,1.8352833333333334,9.671283333333333
2024-09-24T14:00:00Z,1.8352833333333334,9.671283333333333
2024-09-24T14:00:00Z,1.8352833333333334,9.671283333333333
2024-09-24T15:00:00Z,1.7633166666666666,9.899633333333334
2024-09-24T15:00:00Z,1.7633166666666666,9.899633333333334
2024-09-24T15:00:00Z,1.7633166666666666,9.899633333333334
2024-09-24T15:00:00Z,1.7633166666666666,9.899633333333334
2024-09-24T15:00:00Z,1.7633166666666666,9.899633333333334
2024-09-24T16:00:00Z,1.8622666666666667,10.590533333333333
2024-09-24T16:00:00Z,1.8622666666666667,10.590533333333333
2024-09-24T16:00:00Z,1.8622666666666667,10.590533333333333
2024-09-24T16:00:00Z,1.8622666666666667,10.590533333333333
2024-09-24T17:00:00Z,1.926,10.61515
